i	height	delta	push_m	rock_m	push_i
20394	31273	2	9585	4	120586
20395	31275	2	9591	0	120592
20396	31276	1	9595	1	120596
20397	31277	1	9599	2	120600
20398	31279	2	9605	3	120606
20399	31281	2	9610	4	120611
20400	31281	0	9616	0	120617
20401	31281	0	9625	1	120626
20402	31283	2	9632	2	120633
20403	31283	0	9637	3	120638
20404	31284	1	9645	4	120646
20405	31284	0	9652	0	120653
20406	31285	1	9658	1	120659
20407	31287	2	9662	2	120663
20408	31290	3	9667	3	120668
20409	31292	2	9671	4	120672
20410	31292	0	9677	0	120678
20411	31293	1	9688	1	120689
20412	31296	3	9692	2	120693
20413	31298	2	9696	3	120697
20414	31300	2	9701	4	120702
20415	31302	2	9707	0	120708
20416	31303	1	9711	1	120712
20417	31306	3	9715	2	120716
20418	31309	3	9719	3	120720
20419	31309	0	9723	4	120724
20420	31309	0	9740	0	120741
20421	31310	1	9750	1	120751
20422	31310	0	9754	2	120755
20423	31313	3	9761	3	120762
20424	31317	4	9765	4	120766
20425	31317	0	9769	0	120770
20426	31317	0	9779	1	120780
20427	31317	0	9790	2	120791
20428	31320	3	9800	3	120801
20429	31324	4	9804	4	120805
20430	31326	2	9808	0	120809
20431	31327	1	9812	1	120813
20432	31330	3	9816	2	120817
20433	31333	3	9820	3	120821
20434	31333	0	9824	4	120825
20435	31333	0	9834	0	120835
20436	31334	1	9842	1	120843
20437	31336	2	9846	2	120847
20438	31337	1	9851	3	120852
20439	31339	2	9857	4	120858
20440	31341	2	9863	0	120864
20441	31342	1	9867	1	120868
20442	31345	3	9871	2	120872
20443	31347	2	9875	3	120876
20444	31351	4	9880	4	120881
20445	31353	2	9884	0	120885
20446	31354	1	9888	1	120889
20447	31357	3	9892	2	120893
20448	31360	3	9896	3	120897
20449	31360	0	9900	4	120901
20450	31360	0	9927	0	120928
20451	31361	1	9946	1	120947
20452	31364	3	9950	2	120951
20453	31367	3	9954	3	120955
20454	31369	2	9958	4	120959
20455	31369	0	9964	0	120965
20456	31370	1	9974	1	120975
20457	31372	2	9978	2	120979
20458	31373	1	9983	3	120984
20459	31375	2	9989	4	120990
20460	31375	0	9995	0	120996
20461	31376	1	10003	1	121004
20462	31378	2	10007	2	121008
20463	31379	1	10012	3	121013
20464	31382	3	10018	4	121019
20465	31382	0	10023	0	121024
20466	31383	1	10032	1	121033
20467	31386	3	10036	2	121037
20468	31389	3	10040	3	121041
20469	31391	2	10044	4	121045
20470	31393	2	10050	0	121051
20471	31394	1	10054	1	121055
20472	31395	1	10058	2	121059
20473	31398	3	10064	3	121065
20474	31402	4	10068	4	121069
20475	31404	2	10072	0	121073
20476	31405	1	10076	1	121077
20477	31407	2	10080	2	121081
20478	31410	3	10085	3	121086
20479	31414	4	10089	4	121090
20480	31414	0	2	0	121094
20481	31415	1	14	1	121106
20482	31418	3	18	2	121110
20483	31418	0	22	3	121114
20484	31418	0	36	4	121128
20485	31419	1	49	0	121141
20486	31420	1	54	1	121146
20487	31422	2	58	2	121150
20488	31424	2	63	3	121155
20489	31426	2	68	4	121160
20490	31426	0	74	0	121166
20491	31427	1	82	1	121174
20492	31429	2	86	2	121178
20493	31431	2	91	3	121183
20494	31433	2	96	4	121188
20495	31433	0	102	0	121194
20496	31434	1	111	1	121203
20497	31437	3	115	2	121207
20498	31439	2	119	3	121211
20499	31441	2	124	4	121216
20500	31443	2	130	0	121222
20501	31444	1	134	1	121226
20502	31446	2	138	2	121230
20503	31449	3	143	3	121235
20504	31449	0	147	4	121239
20505	31451	2	156	0	121248
20506	31452	1	160	1	121252
20507	31454	2	164	2	121256
20508	31457	3	169	3	121261
20509	31459	2	173	4	121265
20510	31459	0	179	0	121271
20511	31460	1	190	1	121282
20512	31463	3	194	2	121286
20513	31466	3	198	3	121290
20514	31466	0	202	4	121294
20515	31468	2	212	0	121304
20516	31469	1	216	1	121308
20517	31472	3	220	2	121312
20518	31475	3	224	3	121316
20519	31477	2	228	4	121320
20520	31479	2	234	0	121326
20521	31480	1	238	1	121330
20522	31483	3	242	2	121334
20523	31483	0	246	3	121338
20524	31486	3	253	4	121345
20525	31486	0	258	0	121350
20526	31486	0	273	1	121365
20527	31487	1	280	2	121372
20528	31489	2	286	3	121378
20529	31491	2	291	4	121383
20530	31493	2	297	0	121389
20531	31494	1	301	1	121393
20532	31497	3	305	2	121397
20533	31500	3	309	3	121401
20534	31500	0	313	4	121405
20535	31500	0	323	0	121415
20536	31501	1	329	1	121421
20537	31504	3	333	2	121425
20538	31506	2	337	3	121429
20539	31506	0	342	4	121434
20540	31506	0	365	0	121457
20541	31507	1	371	1	121463
20542	31509	2	375	2	121467
20543	31512	3	380	3	121472
20544	31516	4	384	4	121476
20545	31516	0	388	0	121480
20546	31516	0	398	1	121490
20547	31516	0	406	2	121498
20548	31519	3	413	3	121505
20549	31519	0	417	4	121509
20550	31519	0	425	0	121517
20551	31520	1	431	1	121523
20552	31523	3	435	2	121527
20553	31526	3	439	3	121531
20554	31526	0	443	4	121535
20555	31528	2	465	0	121557
20556	31529	1	469	1	121561
20557	31532	3	473	2	121565
20558	31532	0	477	3	121569
20559	31536	4	484	4	121576
20560	31536	0	488	0	121580
20561	31537	1	498	1	121590
20562	31540	3	502	2	121594
20563	31540	0	506	3	121598
20564	31542	2	513	4	121605
20565	31542	0	519	0	121611
20566	31543	1	526	1	121618
20567	31546	3	530	2	121622
20568	31549	3	534	3	121626
20569	31549	0	538	4	121630
20570	31549	0	548	0	121640
20571	31550	1	554	1	121646
20572	31552	2	558	2	121650
20573	31554	2	563	3	121655
20574	31556	2	568	4	121660
20575	31556	0	574	0	121666
20576	31557	1	584	1	121676
20577	31560	3	588	2	121680
20578	31563	3	592	3	121684
20579	31563	0	596	4	121688
20580	31563	0	612	0	121704
20581	31564	1	618	1	121710
20582	31566	2	622	2	121714
20583	31567	1	627	3	121719
20584	31571	4	633	4	121725
20585	31573	2	637	0	121729
20586	31574	1	641	1	121733
20587	31577	3	645	2	121737
20588	31580	3	649	3	121741
20589	31584	4	653	4	121745
20590	31586	2	657	0	121749
20591	31587	1	661	1	121753
20592	31590	3	665	2	121757
20593	31590	0	669	3	121761
20594	31593	3	676	4	121768
20595	31593	0	681	0	121773
20596	31594	1	690	1	121782
20597	31597	3	694	2	121786
20598	31600	3	698	3	121790
20599	31602	2	702	4	121794
20600	31602	0	708	0	121800
20601	31603	1	724	1	121816
20602	31606	3	728	2	121820
20603	31608	2	732	3	121824
20604	31610	2	737	4	121829
20605	31610	0	743	0	121835
20606	31611	1	761	1	121853
20607	31613	2	765	2	121857
20608	31616	3	770	3	121862
20609	31620	4	774	4	121866
20610	31620	0	778	0	121870
20611	31621	1	788	1	121880
20612	31624	3	792	2	121884
20613	31626	2	796	3	121888
20614	31630	4	801	4	121893
20615	31630	0	805	0	121897
20616	31630	0	815	1	121907
20617	31632	2	823	2	121915
20618	31634	2	828	3	121920
20619	31634	0	833	4	121925
20620	31634	0	844	0	121936
20621	31635	1	850	1	121942
20622	31637	2	854	2	121946
20623	31638	1	859	3	121951
20624	31640	2	865	4	121957
20625	31640	0	871	0	121963
20626	31640	0	879	1	121971
20627	31642	2	885	2	121977
20628	31642	0	890	3	121982
20629	31642	0	897	4	121989
20630	31644	2	905	0	121997
20631	31645	1	909	1	122001
20632	31647	2	913	2	122005
20633	31650	3	918	3	122010
20634	31650	0	922	4	122014
20635	31651	1	931	0	122023
20636	31652	1	936	1	122028
20637	31654	2	940	2	122032
20638	31656	2	945	3	122037
20639	31658	2	950	4	122042
20640	31658	0	956	0	122048
20641	31659	1	964	1	122056
20642	31662	3	968	2	122060
20643	31664	2	972	3	122064
20644	31668	4	977	4	122069
20645	31670	2	981	0	122073
20646	31671	1	985	1	122077
20647	31674	3	989	2	122081
20648	31677	3	993	3	122085
20649	31677	0	997	4	122089
20650	31679	2	1016	0	122108
20651	31680	1	1020	1	122112
20652	31683	3	1024	2	122116
20653	31685	2	1028	3	122120
20654	31685	0	1033	4	122125
20655	31685	0	1051	0	122143
20656	31686	1	1057	1	122149
20657	31688	2	1061	2	122153
20658	31691	3	1066	3	122158
20659	31691	0	1070	4	122162
20660	31693	2	1079	0	122171
20661	31694	1	1083	1	122175
20662	31696	2	1087	2	122179
20663	31699	3	1092	3	122184
20664	31699	0	1096	4	122188
20665	31700	1	1105	0	122197
20666	31701	1	1110	1	122202
20667	31704	3	1114	2	122206
20668	31706	2	1118	3	122210
20669	31710	4	1123	4	122215
20670	31712	2	1127	0	122219
20671	31713	1	1131	1	122223
20672	31715	2	1135	2	122227
20673	31717	2	1140	3	122232
20674	31719	2	1145	4	122237
20675	31719	0	1151	0	122243
20676	31720	1	1161	1	122253
20677	31723	3	1165	2	122257
20678	31726	3	1169	3	122261
20679	31730	4	1173	4	122265
20680	31730	0	1177	0	122269
20681	31730	0	1194	1	122286
20682	31733	3	1208	2	122300
20683	31735	2	1212	3	122304
20684	31737	2	1217	4	122309
20685	31739	2	1223	0	122315
20686	31740	1	1227	1	122319
20687	31743	3	1231	2	122323
20688	31745	2	1235	3	122327
20689	31747	2	1240	4	122332
20690	31747	0	1246	0	122338
20691	31748	1	1254	1	122346
20692	31750	2	1258	2	122350
20693	31751	1	1263	3	122355
20694	31751	0	1269	4	122361
20695	31752	1	1282	0	122374
20696	31752	0	1287	1	122379
20697	31755	3	1292	2	122384
20698	31758	3	1296	3	122388
20699	31760	2	1300	4	122392
20700	31762	2	1306	0	122398
20701	31762	0	1310	1	122402
20702	31762	0	1322	2	122414
20703	31762	0	1333	3	122425
20704	31766	4	1341	4	122433
20705	31766	0	1345	0	122437
20706	31767	1	1354	1	122446
20707	31770	3	1358	2	122450
20708	31773	3	1362	3	122454
20709	31773	0	1366	4	122458
20710	31773	0	1384	0	122476
20711	31773	0	1390	1	122482
20712	31775	2	1398	2	122490
20713	31778	3	1403	3	122495
20714	31778	0	1407	4	122499
20715	31778	0	1419	0	122511
20716	31779	1	1425	1	122517
20717	31782	3	1429	2	122521
20718	31784	2	1433	3	122525
20719	31786	2	1438	4	122530
20720	31786	0	1444	0	122536
20721	31787	1	1453	1	122545
20722	31790	3	1457	2	122549
20723	31792	2	1461	3	122553
20724	31794	2	1466	4	122558
20725	31794	0	1472	0	122564
20726	31795	1	1478	1	122570
20727	31798	3	1482	2	122574
20728	31801	3	1486	3	122578
20729	31801	0	1490	4	122582
20730	31803	2	1498	0	122590
20731	31804	1	1502	1	122594
20732	31806	2	1506	2	122598
20733	31807	1	1511	3	122603
20734	31807	0	1517	4	122609
20735	31808	1	1533	0	122625
20736	31809	1	1538	1	122630
20737	31812	3	1542	2	122634
20738	31814	2	1546	3	122638
20739	31816	2	1551	4	122643
20740	31818	2	1557	0	122649
20741	31819	1	1561	1	122653
20742	31819	0	1565	2	122657
20743	31822	3	1577	3	122669
20744	31824	2	1581	4	122673
20745	31826	2	1587	0	122679
20746	31827	1	1591	1	122683
20747	31830	3	1595	2	122687
20748	31830	0	1599	3	122691
20749	31833	3	1606	4	122698
20750	31833	0	1611	0	122703
20751	31834	1	1618	1	122710
20752	31837	3	1622	2	122714
20753	31840	3	1626	3	122718
20754	31844	4	1630	4	122722
20755	31844	0	1634	0	122726
20756	31844	0	1648	1	122740
20757	31846	2	1658	2	122750
20758	31848	2	1663	3	122755
20759	31852	4	1668	4	122760
20760	31854	2	1672	0	122764
20761	31855	1	1676	1	122768
20762	31857	2	1680	2	122772
20763	31860	3	1685	3	122777
20764	31862	2	1689	4	122781
20765	31864	2	1695	0	122787
20766	31865	1	1699	1	122791
20767	31868	3	1703	2	122795
20768	31870	2	1707	3	122799
20769	31870	0	1712	4	122804
20770	31870	0	1731	0	122823
20771	31871	1	1737	1	122829
20772	31873	2	1741	2	122833
20773	31876	3	1746	3	122838
20774	31878	2	1750	4	122842
20775	31878	0	1756	0	122848
20776	31879	1	1767	1	122859
20777	31882	3	1771	2	122863
20778	31884	2	1775	3	122867
20779	31886	2	1780	4	122872
20780	31888	2	1786	0	122878
20781	31889	1	1790	1	122882
20782	31892	3	1794	2	122886
20783	31895	3	1798	3	122890
20784	31897	2	1802	4	122894
20785	31897	0	1808	0	122900
20786	31898	1	1827	1	122919
20787	31901	3	1831	2	122923
20788	31901	0	1835	3	122927
20789	31904	3	1842	4	122934
20790	31904	0	1847	0	122939
20791	31904	0	1855	1	122947
20792	31906	2	1861	2	122953
20793	31909	3	1866	3	122958
20794	31913	4	1870	4	122962
20795	31913	0	1874	0	122966
20796	31913	0	1884	1	122976
20797	31913	0	1892	2	122984
20798	31916	3	1899	3	122991
20799	31917	1	1903	4	122995
20800	31917	0	1910	0	123002
20801	31918	1	1917	1	123009
20802	31921	3	1921	2	123013
20803	31923	2	1925	3	123017
20804	31925	2	1930	4	123022
20805	31925	0	1936	0	123028
20806	31926	1	1944	1	123036
20807	31929	3	1948	2	123040
20808	31931	2	1952	3	123044
20809	31933	2	1957	4	123049
20810	31935	2	1963	0	123055
20811	31936	1	1967	1	123059
20812	31939	3	1971	2	123063
20813	31942	3	1975	3	123067
20814	31942	0	1979	4	123071
20815	31942	0	1994	0	123086
20816	31943	1	2000	1	123092
20817	31945	2	2004	2	123096
20818	31948	3	2009	3	123101
20819	31950	2	2013	4	123105
20820	31950	0	2019	0	123111
20821	31951	1	2027	1	123119
20822	31953	2	2031	2	123123
20823	31956	3	2036	3	123128
20824	31956	0	2040	4	123132
20825	31957	1	2049	0	123141
20826	31957	0	2054	1	123146
20827	31960	3	2059	2	123151
20828	31962	2	2063	3	123155
20829	31966	4	2068	4	123160
20830	31966	0	2072	0	123164
20831	31967	1	2082	1	123174
20832	31970	3	2086	2	123178
20833	31972	2	2090	3	123182
20834	31973	1	2095	4	123187
20835	31975	2	2102	0	123194
20836	31976	1	2106	1	123198
20837	31979	3	2110	2	123202
20838	31979	0	2114	3	123206
20839	31983	4	2121	4	123213
20840	31985	2	2125	0	123217
20841	31986	1	2129	1	123221
20842	31986	0	2133	2	123225
20843	31989	3	2145	3	123237
20844	31990	1	2149	4	123241
20845	31992	2	2156	0	123248
20846	31992	0	2160	1	123252
20847	31994	2	2167	2	123259
20848	31996	2	2172	3	123264
20849	31998	2	2177	4	123269
20850	31998	0	2183	0	123275
20851	31999	1	2192	1	123284
20852	32002	3	2196	2	123288
20853	32002	0	2200	3	123292
20854	32005	3	2207	4	123299
20855	32007	2	2212	0	123304
20856	32007	0	2216	1	123308
20857	32007	0	2226	2	123318
20858	32008	1	2235	3	123327
20859	32008	0	2241	4	123333
20860	32008	0	2251	0	123343
20861	32009	1	2257	1	123349
20862	32012	3	2261	2	123353
20863	32015	3	2265	3	123357
20864	32015	0	2269	4	123361
20865	32017	2	2279	0	123371
20866	32018	1	2283	1	123375
20867	32021	3	2287	2	123379
20868	32024	3	2291	3	123383
20869	32026	2	2295	4	123387
20870	32028	2	2301	0	123393
20871	32029	1	2305	1	123397
20872	32032	3	2309	2	123401
20873	32032	0	2313	3	123405
20874	32035	3	2320	4	123412
20875	32035	0	2325	0	123417
20876	32036	1	2334	1	123426
20877	32038	2	2338	2	123430
20878	32041	3	2343	3	123435
20879	32043	2	2347	4	123439
20880	32043	0	2353	0	123445
20881	32043	0	2364	1	123456
20882	32045	2	2370	2	123462
20883	32048	3	2375	3	123467
20884	32048	0	2379	4	123471
20885	32048	0	2389	0	123481
20886	32049	1	2395	1	123487
20887	32051	2	2399	2	123491
20888	32052	1	2404	3	123496
20889	32052	0	2410	4	123502
20890	32052	0	2455	0	123547
20891	32053	1	2461	1	123553
20892	32055	2	2465	2	123557
20893	32058	3	2470	3	123562
20894	32060	2	2474	4	123566
20895	32060	0	2480	0	123572
20896	32061	1	2486	1	123578
20897	32063	2	2490	2	123582
20898	32065	2	2495	3	123587
20899	32069	4	2500	4	123592
20900	32069	0	2504	0	123596
20901	32069	0	2514	1	123606
20902	32071	2	2522	2	123614
20903	32074	3	2527	3	123619
20904	32074	0	2531	4	123623
20905	32074	0	2543	0	123635
20906	32075	1	2551	1	123643
20907	32077	2	2555	2	123647
20908	32080	3	2560	3	123652
20909	32080	0	2564	4	123656
20910	32082	2	2573	0	123665
20911	32083	1	2577	1	123669
20912	32086	3	2581	2	123673
20913	32089	3	2585	3	123677
20914	32089	0	2589	4	123681
20915	32091	2	2597	0	123689
20916	32092	1	2601	1	123693
20917	32094	2	2605	2	123697
20918	32097	3	2610	3	123702
20919	32099	2	2614	4	123706
20920	32101	2	2620	0	123712
20921	32102	1	2624	1	123716
20922	32105	3	2628	2	123720
20923	32108	3	2632	3	123724
20924	32108	0	2636	4	123728
20925	32108	0	2646	0	123738
20926	32109	1	2652	1	123744
20927	32111	2	2656	2	123748
20928	32114	3	2661	3	123753
20929	32118	4	2665	4	123757
20930	32118	0	2669	0	123761
20931	32118	0	2682	1	123774
20932	32121	3	2692	2	123784
20933	32121	0	2696	3	123788
20934	32124	3	2708	4	123800
20935	32124	0	2713	0	123805
20936	32124	0	2727	1	123819
20937	32125	1	2734	2	123826
20938	32128	3	2740	3	123832
20939	32132	4	2744	4	123836
20940	32132	0	2748	0	123840
20941	32133	1	2758	1	123850
20942	32136	3	2762	2	123854
20943	32138	2	2766	3	123858
20944	32138	0	2771	4	123863
20945	32138	0	2797	0	123889
20946	32139	1	2806	1	123898
20947	32139	0	2810	2	123902
20948	32141	2	2818	3	123910
20949	32143	2	2823	4	123915
20950	32143	0	2829	0	123921
20951	32144	1	2835	1	123927
20952	32147	3	2839	2	123931
20953	32147	0	2843	3	123935
20954	32150	3	2851	4	123943
20955	32150	0	2856	0	123948
20956	32151	1	2863	1	123955
20957	32151	0	2867	2	123959
20958	32154	3	2877	3	123969
20959	32156	2	2881	4	123973
20960	32156	0	2887	0	123979
20961	32157	1	2899	1	123991
20962	32160	3	2903	2	123995
20963	32163	3	2907	3	123999
20964	32165	2	2911	4	124003
20965	32165	0	2917	0	124009
20966	32166	1	2929	1	124021
20967	32169	3	2933	2	124025
20968	32172	3	2937	3	124029
20969	32174	2	2941	4	124033
20970	32176	2	2947	0	124039
20971	32177	1	2951	1	124043
20972	32180	3	2955	2	124047
20973	32183	3	2959	3	124051
20974	32187	4	2963	4	124055
20975	32187	0	2967	0	124059
20976	32188	1	2981	1	124073
20977	32191	3	2985	2	124077
20978	32194	3	2989	3	124081
20979	32198	4	2993	4	124085
20980	32198	0	2997	0	124089
20981	32198	0	3007	1	124099
20982	32201	3	3015	2	124107
20983	32204	3	3019	3	124111
20984	32206	2	3023	4	124115
20985	32206	0	3029	0	124121
20986	32207	1	3044	1	124136
20987	32210	3	3048	2	124140
20988	32213	3	3052	3	124144
20989	32215	2	3056	4	124148
20990	32215	0	3062	0	124154
20991	32216	1	3084	1	124176
20992	32219	3	3088	2	124180
20993	32222	3	3092	3	124184
20994	32224	2	3096	4	124188
20995	32224	0	3102	0	124194
20996	32224	0	3110	1	124202
20997	32226	2	3116	2	124208
20998	32229	3	3121	3	124213
20999	32231	2	3125	4	124217
21000	32231	0	3131	0	124223
21001	32231	0	3139	1	124231
21002	32233	2	3145	2	124237
21003	32236	3	3150	3	124242
21004	32236	0	3154	4	124246
21005	32236	0	3164	0	124256
21006	32237	1	3170	1	124262
21007	32240	3	3174	2	124266
21008	32242	2	3178	3	124270
21009	32244	2	3183	4	124275
21010	32246	2	3189	0	124281
21011	32247	1	3193	1	124285
21012	32247	0	3197	2	124289
21013	32250	3	3207	3	124299
21014	32252	2	3211	4	124303
21015	32254	2	3217	0	124309
21016	32255	1	3221	1	124313
21017	32257	2	3225	2	124317
21018	32259	2	3230	3	124322
21019	32261	2	3235	4	124327
21020	32263	2	3241	0	124333
21021	32263	0	3245	1	124337
21022	32263	0	3253	2	124345
21023	32266	3	3260	3	124352
21024	32270	4	3264	4	124356
21025	32270	0	3268	0	124360
21026	32271	1	3278	1	124370
21027	32274	3	3282	2	124374
21028	32276	2	3286	3	124378
21029	32280	4	3291	4	124383
21030	32280	0	3295	0	124387
21031	32280	0	3305	1	124397
21032	32280	0	3313	2	124405
21033	32283	3	3320	3	124412
21034	32283	0	3324	4	124416
21035	32283	0	3340	0	124432
21036	32284	1	3346	1	124438
21037	32287	3	3350	2	124442
21038	32290	3	3354	3	124446
21039	32290	0	3358	4	124450
21040	32292	2	3366	0	124458
21041	32292	0	3370	1	124462
21042	32294	2	3376	2	124468
21043	32297	3	3381	3	124473
21044	32297	0	3385	4	124477
21045	32298	1	3394	0	124486
21046	32299	1	3399	1	124491
21047	32299	0	3403	2	124495
21048	32302	3	3410	3	124502
21049	32303	1	3414	4	124506
21050	32304	1	3421	0	124513
21051	32305	1	3426	1	124518
21052	32308	3	3430	2	124522
21053	32311	3	3434	3	124526
21054	32315	4	3438	4	124530
21055	32315	0	3442	0	124534
21056	32316	1	3452	1	124544
21057	32318	2	3456	2	124548
21058	32319	1	3461	3	124553
21059	32322	3	3467	4	124559
21060	32322	0	3472	0	124564
21061	32322	0	3481	1	124573
21062	32323	1	3488	2	124580
21063	32325	2	3494	3	124586
21064	32327	2	3499	4	124591
21065	32327	0	3505	0	124597
21066	32328	1	3511	1	124603
21067	32331	3	3515	2	124607
21068	32331	0	3519	3	124611
21069	32335	4	3527	4	124619
21070	32335	0	3531	0	124623
21071	32336	1	3540	1	124632
21072	32339	3	3544	2	124636
21073	32342	3	3548	3	124640
21074	32344	2	3552	4	124644
21075	32344	0	3558	0	124650
21076	32345	1	3564	1	124656
21077	32347	2	3568	2	124660
21078	32348	1	3573	3	124665
21079	32350	2	3579	4	124671
21080	32350	0	3585	0	124677
21081	32351	1	3592	1	124684
21082	32354	3	3596	2	124688
21083	32356	2	3600	3	124692
21084	32357	1	3605	4	124697
21085	32358	1	3612	0	124704
21086	32359	1	3617	1	124709
21087	32361	2	3621	2	124713
21088	32363	2	3626	3	124718
21089	32365	2	3631	4	124723
21090	32365	0	3637	0	124729
21091	32366	1	3646	1	124738
21092	32369	3	3650	2	124742
21093	32369	0	3654	3	124746
21094	32371	2	3661	4	124753
21095	32373	2	3667	0	124759
21096	32374	1	3671	1	124763
21097	32377	3	3675	2	124767
21098	32379	2	3679	3	124771
21099	32381	2	3684	4	124776
21100	32381	0	3690	0	124782
21101	32382	1	3706	1	124798
21102	32384	2	3710	2	124802
21103	32385	1	3715	3	124807
21104	32388	3	3721	4	124813
21105	32388	0	3726	0	124818
21106	32389	1	3735	1	124827
21107	32392	3	3739	2	124831
21108	32392	0	3743	3	124835
21109	32396	4	3750	4	124842
21110	32398	2	3754	0	124846
21111	32399	1	3758	1	124850
21112	32402	3	3762	2	124854
21113	32405	3	3766	3	124858
21114	32405	0	3770	4	124862
21115	32407	2	3788	0	124880
21116	32408	1	3792	1	124884
21117	32411	3	3796	2	124888
21118	32414	3	3800	3	124892
21119	32416	2	3804	4	124896
21120	32418	2	3810	0	124902
21121	32418	0	3814	1	124906
21122	32418	0	3822	2	124914
21123	32421	3	3829	3	124921
21124	32423	2	3833	4	124925
21125	32423	0	3839	0	124931
21126	32424	1	3847	1	124939
21127	32427	3	3851	2	124943
21128	32429	2	3855	3	124947
21129	32433	4	3860	4	124952
21130	32433	0	3864	0	124956
21131	32434	1	3874	1	124966
21132	32434	0	3878	2	124970
21133	32437	3	3890	3	124982
21134	32437	0	3894	4	124986
21135	32439	2	3907	0	124999
21136	32440	1	3911	1	125003
21137	32442	2	3915	2	125007
21138	32445	3	3920	3	125012
21139	32445	0	3924	4	125016
21140	32447	2	3933	0	125025
21141	32448	1	3937	1	125029
21142	32449	1	3941	2	125033
21143	32452	3	3947	3	125039
21144	32456	4	3951	4	125043
21145	32456	0	3955	0	125047
21146	32456	0	3965	1	125057
21147	32458	2	3977	2	125069
21148	32458	0	3982	3	125074
21149	32458	0	3995	4	125087
21150	32460	2	4007	0	125099
21151	32460	0	4011	1	125103
21152	32461	1	4018	2	125110
21153	32464	3	4024	3	125116
21154	32468	4	4028	4	125120
21155	32468	0	4032	0	125124
21156	32469	1	4042	1	125134
21157	32472	3	4046	2	125138
21158	32472	0	4050	3	125142
21159	32472	0	4057	4	125149
21160	32474	2	4073	0	125165
21161	32474	0	4077	1	125169
21162	32477	3	4083	2	125175
21163	32480	3	4087	3	125179
21164	32480	0	4091	4	125183
21165	32480	0	4102	0	125194
21166	32481	1	4108	1	125200
21167	32484	3	4112	2	125204
21168	32484	0	4116	3	125208
21169	32486	2	4123	4	125215
21170	32486	0	4129	0	125221
21171	32486	0	4135	1	125227
21172	32488	2	4141	2	125233
21173	32490	2	4146	3	125238
21174	32491	1	4151	4	125243
21175	32491	0	4158	0	125250
21176	32492	1	4165	1	125257
21177	32493	1	4169	2	125261
21178	32495	2	4175	3	125267
21179	32496	1	4180	4	125272
21180	32498	2	4187	0	125279
21181	32499	1	4191	1	125283
21182	32502	3	4195	2	125287
21183	32504	2	4199	3	125291
21184	32506	2	4204	4	125296
21185	32506	0	4210	0	125302
21186	32507	1	4218	1	125310
21187	32510	3	4222	2	125314
21188	32512	2	4226	3	125318
21189	32512	0	4231	4	125323
21190	32512	0	4243	0	125335
21191	32512	0	4249	1	125341
21192	32514	2	4255	2	125347
21193	32517	3	4260	3	125352
21194	32517	0	4264	4	125356
21195	32517	0	4273	0	125365
21196	32518	1	4279	1	125371
21197	32521	3	4283	2	125375
21198	32521	0	4287	3	125379
21199	32524	3	4294	4	125386
21200	32524	0	4299	0	125391
21201	32525	1	4308	1	125400
21202	32528	3	4312	2	125404
21203	32531	3	4316	3	125408
21204	32533	2	4320	4	125412
21205	32533	0	4326	0	125418
21206	32533	0	4338	1	125430
21207	32535	2	4344	2	125436
21208	32538	3	4349	3	125441
21209	32540	2	4353	4	125445
21210	32540	0	4359	0	125451
21211	32541	1	4376	1	125468
21212	32544	3	4380	2	125472
21213	32546	2	4384	3	125476
21214	32548	2	4389	4	125481
21215	32548	0	4395	0	125487
21216	32549	1	4401	1	125493
21217	32552	3	4405	2	125497
21218	32555	3	4409	3	125501
21219	32555	0	4413	4	125505
21220	32555	0	4424	0	125516
21221	32556	1	4430	1	125522
21222	32558	2	4434	2	125526
21223	32560	2	4439	3	125531
21224	32560	0	4444	4	125536
21225	32562	2	4452	0	125544
21226	32563	1	4456	1	125548
21227	32566	3	4460	2	125552
21228	32569	3	4464	3	125556
21229	32569	0	4468	4	125560
21230	32569	0	4483	0	125575
21231	32570	1	4489	1	125581
21232	32573	3	4493	2	125585
21233	32576	3	4497	3	125589
21234	32578	2	4501	4	125593
21235	32578	0	4507	0	125599
21236	32578	0	4519	1	125611
21237	32580	2	4525	2	125617
21238	32583	3	4530	3	125622
21239	32583	0	4534	4	125626
21240	32583	0	4549	0	125641
21241	32584	1	4555	1	125647
21242	32587	3	4559	2	125651
21243	32587	0	4563	3	125655
21244	32590	3	4570	4	125662
21245	32590	0	4575	0	125667
21246	32591	1	4582	1	125674
21247	32594	3	4586	2	125678
21248	32597	3	4590	3	125682
21249	32597	0	4594	4	125686
21250	32597	0	4602	0	125694
21251	32598	1	4616	1	125708
21252	32601	3	4620	2	125712
21253	32601	0	4624	3	125716
21254	32602	1	4634	4	125726
21255	32603	1	4641	0	125733
21256	32603	0	4646	1	125738
21257	32605	2	4651	2	125743
21258	32608	3	4656	3	125748
21259	32608	0	4660	4	125752
21260	32608	0	4669	0	125761
21261	32609	1	4675	1	125767
21262	32612	3	4679	2	125771
21263	32615	3	4683	3	125775
21264	32617	2	4687	4	125779
21265	32617	0	4693	0	125785
21266	32618	1	4701	1	125793
21267	32620	2	4705	2	125797
21268	32622	2	4710	3	125802
21269	32624	2	4715	4	125807
21270	32624	0	4721	0	125813
21271	32625	1	4729	1	125821
21272	32628	3	4733	2	125825
21273	32630	2	4737	3	125829
21274	32632	2	4742	4	125834
21275	32634	2	4748	0	125840
21276	32635	1	4752	1	125844
21277	32638	3	4756	2	125848
